date_forecast,series,value,target,target_period
2020-04-01,forecast,-2.616933581266766,x_servs_world,2020-06-01
2020-05-01,forecast,-9.928530473110683,x_servs_world,2020-06-01
2020-06-01,forecast,-17.3882260937549,x_servs_world,2020-06-01
2020-07-01,forecast,-19.46563207246449,x_servs_world,2020-06-01
2020-08-07,forecast,-13.887538392367716,x_servs_world,2020-06-01
2020-08-16,forecast,-12.880184455936345,x_servs_world,2020-06-01
2020-08-25,forecast,-14.901606606341378,x_servs_world,2020-06-01
2020-09-01,forecast,-14.216619624216742,x_servs_world,2020-06-01
2020-04-01,impact_revisions,0,x_servs_world,2020-06-01
2020-05-01,impact_revisions,-0.00428574363166567,x_servs_world,2020-06-01
2020-06-01,impact_revisions,0,x_servs_world,2020-06-01
2020-07-01,impact_revisions,0,x_servs_world,2020-06-01
2020-08-07,impact_revisions,0.02747955743849783,x_servs_world,2020-06-01
2020-08-16,impact_revisions,0.03142482412732406,x_servs_world,2020-06-01
2020-08-25,impact_revisions,-0.7738985268022636,x_servs_world,2020-06-01
2020-09-01,impact_revisions,-0.02238748522228606,x_servs_world,2020-06-01
2020-04-01,x_nl,-4.2983098009782754e-8,x_servs_world,2020-06-01
2020-05-01,x_nl,-1.1501550056134521e-7,x_servs_world,2020-06-01
2020-06-01,x_nl,7.494148252523028e-8,x_servs_world,2020-06-01
2020-07-01,x_nl,-6.762312342204043e-8,x_servs_world,2020-06-01
2020-08-07,x_nl,5.941168626096087e-7,x_servs_world,2020-06-01
2020-08-16,x_nl,2.6782832031799256e-7,x_servs_world,2020-06-01
2020-08-25,x_nl,NA,x_servs_world,2020-06-01
2020-09-01,x_nl,NA,x_servs_world,2020-06-01
2020-04-01,x_servs_us,-1.5263441263440497e-7,x_servs_world,2020-06-01
2020-05-01,x_servs_us,3.1604521647332304e-8,x_servs_world,2020-06-01
2020-06-01,x_servs_us,-3.279262437131367e-6,x_servs_world,2020-06-01
2020-07-01,x_servs_us,-1.7133559501176288e-6,x_servs_world,2020-06-01
2020-08-07,x_servs_us,3.407046170614786e-7,x_servs_world,2020-06-01
2020-08-16,x_servs_us,NA,x_servs_world,2020-06-01
2020-08-25,x_servs_us,NA,x_servs_world,2020-06-01
2020-09-01,x_servs_us,NA,x_servs_world,2020-06-01
2020-04-01,p_manuf,0.013016692818732859,x_servs_world,2020-06-01
2020-05-01,p_manuf,-0.04122820087657762,x_servs_world,2020-06-01
2020-06-01,p_manuf,0.1488165161494937,x_servs_world,2020-06-01
2020-07-01,p_manuf,0.06451852085251063,x_servs_world,2020-06-01
2020-08-07,p_manuf,0.07799619280827867,x_servs_world,2020-06-01
2020-08-16,p_manuf,NA,x_servs_world,2020-06-01
2020-08-25,p_manuf,NA,x_servs_world,2020-06-01
2020-09-01,p_manuf,0.00609853668333275,x_servs_world,2020-06-01
2020-04-01,bci_nl,-3.9211774173631864,x_servs_world,2020-06-01
2020-05-01,bci_nl,-6.109603882586297,x_servs_world,2020-06-01
2020-06-01,bci_nl,-2.6347608337087514,x_servs_world,2020-06-01
2020-07-01,bci_nl,3.317702549885921,x_servs_world,2020-06-01
2020-08-07,bci_nl,-0.03850802238173328,x_servs_world,2020-06-01
2020-08-16,bci_nl,NA,x_servs_world,2020-06-01
2020-08-25,bci_nl,NA,x_servs_world,2020-06-01
2020-09-01,bci_nl,NA,x_servs_world,2020-06-01
2020-04-01,manuf_orders_us_2,0.05012974407465776,x_servs_world,2020-06-01
2020-05-01,manuf_orders_us_2,0.03692717644025636,x_servs_world,2020-06-01
2020-06-01,manuf_orders_us_2,-0.3057035374733687,x_servs_world,2020-06-01
2020-07-01,manuf_orders_us_2,-0.21008832239870665,x_servs_world,2020-06-01
2020-08-07,manuf_orders_us_2,0.3523152791541377,x_servs_world,2020-06-01
2020-08-16,manuf_orders_us_2,NA,x_servs_world,2020-06-01
2020-08-25,manuf_orders_us_2,NA,x_servs_world,2020-06-01
2020-09-01,manuf_orders_us_2,NA,x_servs_world,2020-06-01
2020-04-01,rti_val_fr,-0.00433032501828006,x_servs_world,2020-06-01
2020-05-01,rti_val_fr,-0.00649911699885881,x_servs_world,2020-06-01
2020-06-01,rti_val_fr,-0.6982023439522047,x_servs_world,2020-06-01
2020-07-01,rti_val_fr,-1.1404770771253157,x_servs_world,2020-06-01
2020-08-07,rti_val_fr,0.3766884163334191,x_servs_world,2020-06-01
2020-08-16,rti_val_fr,NA,x_servs_world,2020-06-01
2020-08-25,rti_val_fr,NA,x_servs_world,2020-06-01
2020-09-01,rti_val_fr,0.0752429662876064,x_servs_world,2020-06-01
2020-04-01,ipi_jp,1.962933431515761e-7,x_servs_world,2020-06-01
2020-05-01,ipi_jp,8.855410299209333e-8,x_servs_world,2020-06-01
2020-06-01,ipi_jp,3.4683324987856626e-8,x_servs_world,2020-06-01
2020-07-01,ipi_jp,-1.261751176745037e-7,x_servs_world,2020-06-01
2020-08-07,ipi_jp,3.692059924946011e-7,x_servs_world,2020-06-01
2020-08-16,ipi_jp,NA,x_servs_world,2020-06-01
2020-08-25,ipi_jp,NA,x_servs_world,2020-06-01
2020-09-01,ipi_jp,4.699511603974857e-8,x_servs_world,2020-06-01
2020-04-01,manuf_emp_fut_it,0.04948045594585953,x_servs_world,2020-06-01
2020-05-01,manuf_emp_fut_it,-0.598539729655498,x_servs_world,2020-06-01
2020-06-01,manuf_emp_fut_it,-0.20205820093053703,x_servs_world,2020-06-01
2020-07-01,manuf_emp_fut_it,0.977804544917378,x_servs_world,2020-06-01
2020-08-07,manuf_emp_fut_it,0.2607171139231107,x_servs_world,2020-06-01
2020-08-16,manuf_emp_fut_it,NA,x_servs_world,2020-06-01
2020-08-25,manuf_emp_fut_it,NA,x_servs_world,2020-06-01
2020-09-01,manuf_emp_fut_it,-0.05919189147755654,x_servs_world,2020-06-01
2020-04-01,ipi_eu27,0.14792828879234157,x_servs_world,2020-06-01
2020-05-01,ipi_eu27,0.15375148306762432,x_servs_world,2020-06-01
2020-06-01,ipi_eu27,-1.147062013924922,x_servs_world,2020-06-01
2020-07-01,ipi_eu27,-2.339537353075677,x_servs_world,2020-06-01
2020-08-07,ipi_eu27,1.105023894781896,x_servs_world,2020-06-01
2020-08-16,ipi_eu27,0.9759288444757326,x_servs_world,2020-06-01
2020-08-25,ipi_eu27,NA,x_servs_world,2020-06-01
2020-09-01,ipi_eu27,NA,x_servs_world,2020-06-01
2020-04-01,x_vol_ez,0.01147711498837317,x_servs_world,2020-06-01
2020-05-01,x_vol_ez,0.1153933521796348,x_servs_world,2020-06-01
2020-06-01,x_vol_ez,-0.5024753246929186,x_servs_world,2020-06-01
2020-07-01,x_vol_ez,-1.7067149792480134,x_servs_world,2020-06-01
2020-08-07,x_vol_ez,0.6488705057590961,x_servs_world,2020-06-01
2020-08-16,x_vol_ez,NA,x_servs_world,2020-06-01
2020-08-25,x_vol_ez,NA,x_servs_world,2020-06-01
2020-09-01,x_vol_ez,0.5502099076688893,x_servs_world,2020-06-01
2020-04-01,manuf_orders_it,0.08507166476486841,x_servs_world,2020-06-01
2020-05-01,manuf_orders_it,0.11737148749542288,x_servs_world,2020-06-01
2020-06-01,manuf_orders_it,0.06001121250797799,x_servs_world,2020-06-01
2020-07-01,manuf_orders_it,-0.579808436227103,x_servs_world,2020-06-01
2020-08-07,manuf_orders_it,0.3374891535764831,x_servs_world,2020-06-01
2020-08-16,manuf_orders_it,NA,x_servs_world,2020-06-01
2020-08-25,manuf_orders_it,NA,x_servs_world,2020-06-01
2020-09-01,manuf_orders_it,-0.05189071436261344,x_servs_world,2020-06-01
2020-04-01,export_orders_it,0.0950798061786388,x_servs_world,2020-06-01
2020-05-01,export_orders_it,-0.272249627455552,x_servs_world,2020-06-01
2020-06-01,export_orders_it,-1.260972209694972,x_servs_world,2020-06-01
2020-07-01,export_orders_it,0.8221340085959914,x_servs_world,2020-06-01
2020-08-07,export_orders_it,0.3698588619075732,x_servs_world,2020-06-01
2020-08-16,export_orders_it,NA,x_servs_world,2020-06-01
2020-08-25,export_orders_it,NA,x_servs_world,2020-06-01
2020-09-01,export_orders_it,-0.05263937901564327,x_servs_world,2020-06-01
2020-04-01,cci_br,-0.0016410335535801,x_servs_world,2020-06-01
2020-05-01,cci_br,-0.00242274029100501,x_servs_world,2020-06-01
2020-06-01,cci_br,-0.00188991499771113,x_servs_world,2020-06-01
2020-07-01,cci_br,5.066497993147503e-4,x_servs_world,2020-06-01
2020-08-07,cci_br,5.015550674757867e-4,x_servs_world,2020-06-01
2020-08-16,cci_br,NA,x_servs_world,2020-06-01
2020-08-25,cci_br,NA,x_servs_world,2020-06-01
2020-09-01,cci_br,NA,x_servs_world,2020-06-01
2020-04-01,rti_val_es,0.01861014165300264,x_servs_world,2020-06-01
2020-05-01,rti_val_es,0.03821183963075363,x_servs_world,2020-06-01
2020-06-01,rti_val_es,-0.8558801532288017,x_servs_world,2020-06-01
2020-07-01,rti_val_es,-1.354322461081567,x_servs_world,2020-06-01
2020-08-07,rti_val_es,0.690056107772072,x_servs_world,2020-06-01
2020-08-16,rti_val_es,NA,x_servs_world,2020-06-01
2020-08-25,rti_val_es,NA,x_servs_world,2020-06-01
2020-09-01,rti_val_es,0.06980993805840197,x_servs_world,2020-06-01
2020-04-01,export_orders_uk,0.09827720436748028,x_servs_world,2020-06-01
2020-05-01,export_orders_uk,-0.0683050729137926,x_servs_world,2020-06-01
2020-06-01,export_orders_uk,-0.0595156470598932,x_servs_world,2020-06-01
2020-07-01,export_orders_uk,0.07087828354988196,x_servs_world,2020-06-01
2020-08-07,export_orders_uk,0.04502141702134688,x_servs_world,2020-06-01
2020-08-16,export_orders_uk,NA,x_servs_world,2020-06-01
2020-08-25,export_orders_uk,NA,x_servs_world,2020-06-01
2020-09-01,export_orders_uk,-0.01071061578915016,x_servs_world,2020-06-01
2020-04-01,x_servs_world,NA,x_servs_world,2020-06-01
2020-05-01,x_servs_world,0.0515868652459294,x_servs_world,2020-06-01
2020-06-01,x_servs_world,NA,x_servs_world,2020-06-01
2020-07-01,x_servs_world,NA,x_servs_world,2020-06-01
2020-08-07,x_servs_world,-0.10427007825185984,x_servs_world,2020-06-01
2020-08-16,x_servs_world,NA,x_servs_world,2020-06-01
2020-08-25,x_servs_world,-1.2475236236027865,x_servs_world,2020-06-01
2020-09-01,x_servs_world,NA,x_servs_world,2020-06-01
2020-04-01,fc_x_us,NA,x_servs_world,2020-06-01
2020-05-01,fc_x_us,-0.2801992260240803,x_servs_world,2020-06-01
2020-06-01,fc_x_us,NA,x_servs_world,2020-06-01
2020-07-01,fc_x_us,NA,x_servs_world,2020-06-01
2020-08-07,fc_x_us,0.05845933087759195,x_servs_world,2020-06-01
2020-08-16,fc_x_us,NA,x_servs_world,2020-06-01
2020-08-25,fc_x_us,NA,x_servs_world,2020-06-01
2020-09-01,fc_x_us,-0.02281427082315216,x_servs_world,2020-06-01
2020-04-01,fc_x_de,NA,x_servs_world,2020-06-01
2020-05-01,fc_x_de,-0.23042604634602432,x_servs_world,2020-06-01
2020-06-01,fc_x_de,NA,x_servs_world,2020-06-01
2020-07-01,fc_x_de,NA,x_servs_world,2020-06-01
2020-08-07,fc_x_de,-0.6404397850197877,x_servs_world,2020-06-01
2020-08-16,fc_x_de,NA,x_servs_world,2020-06-01
2020-08-25,fc_x_de,NA,x_servs_world,2020-06-01
2020-09-01,fc_x_de,0.01925146495117159,x_servs_world,2020-06-01
2020-04-01,fc_gdp_us,NA,x_servs_world,2020-06-01
2020-05-01,fc_gdp_us,-0.2122444365083348,x_servs_world,2020-06-01
2020-06-01,fc_gdp_us,NA,x_servs_world,2020-06-01
2020-07-01,fc_gdp_us,NA,x_servs_world,2020-06-01
2020-08-07,fc_gdp_us,-1.3955454441320283,x_servs_world,2020-06-01
2020-08-16,fc_gdp_us,NA,x_servs_world,2020-06-01
2020-08-25,fc_gdp_us,NA,x_servs_world,2020-06-01
2020-09-01,fc_gdp_us,0.18400847817053337,x_servs_world,2020-06-01
2020-04-01,x_world,NA,x_servs_world,2020-06-01
2020-05-01,x_world,0.00178400548884871,x_servs_world,2020-06-01
2020-06-01,x_world,NA,x_servs_world,2020-06-01
2020-07-01,x_world,NA,x_servs_world,2020-06-01
2020-08-07,x_world,0.1774118327891634,x_servs_world,2020-06-01
2020-08-16,x_world,NA,x_servs_world,2020-06-01
2020-08-25,x_world,NA,x_servs_world,2020-06-01
2020-09-01,x_world,NA,x_servs_world,2020-06-01
2020-04-01,x_servs_sg,NA,x_servs_world,2020-06-01
2020-05-01,x_servs_sg,-6.192832476867462e-4,x_servs_world,2020-06-01
2020-06-01,x_servs_sg,NA,x_servs_world,2020-06-01
2020-07-01,x_servs_sg,NA,x_servs_world,2020-06-01
2020-08-07,x_servs_sg,-0.00769694398410815,x_servs_world,2020-06-01
2020-08-16,x_servs_sg,NA,x_servs_world,2020-06-01
2020-08-25,x_servs_sg,NA,x_servs_world,2020-06-01
2020-09-01,x_servs_sg,NA,x_servs_world,2020-06-01
2020-07-01,forecast,-2.728065581910909,x_servs_world,2020-09-01
2020-08-07,forecast,11.906085729917276,x_servs_world,2020-09-01
2020-08-16,forecast,14.10586986434295,x_servs_world,2020-09-01
2020-08-25,forecast,12.63112576709652,x_servs_world,2020-09-01
2020-09-01,forecast,14.23193801498432,x_servs_world,2020-09-01
2020-09-08,forecast,13.570355321647035,x_servs_world,2020-09-01
2020-09-15,forecast,13.885274712541252,x_servs_world,2020-09-01
2020-09-22,forecast,13.885274312389036,x_servs_world,2020-09-01
2020-09-29,forecast,14.209820752970003,x_servs_world,2020-09-01
2020-10-06,forecast,12.313580814683444,x_servs_world,2020-09-01
2020-10-13,forecast,11.943935656029389,x_servs_world,2020-09-01
2020-10-20,forecast,11.731575683648718,x_servs_world,2020-09-01
2020-10-27,forecast,6.90548455927264,x_servs_world,2020-09-01
2020-11-03,forecast,6.381043153750826,x_servs_world,2020-09-01
2020-11-10,forecast,6.143810473429548,x_servs_world,2020-09-01
2020-11-17,forecast,5.9913233257455465,x_servs_world,2020-09-01
2020-11-24,forecast,5.9913233257455465,x_servs_world,2020-09-01
2020-12-01,forecast,5.947233294079888,x_servs_world,2020-09-01
2020-07-01,impact_revisions,0,x_servs_world,2020-09-01
2020-08-07,impact_revisions,0.02218432432970485,x_servs_world,2020-09-01
2020-08-16,impact_revisions,0.02842410454303723,x_servs_world,2020-09-01
2020-08-25,impact_revisions,-0.4988986792084066,x_servs_world,2020-09-01
2020-09-01,impact_revisions,-0.06711876444387421,x_servs_world,2020-09-01
2020-09-08,impact_revisions,0.13771942357813927,x_servs_world,2020-09-01
2020-09-15,impact_revisions,0.05872552960819177,x_servs_world,2020-09-01
2020-09-22,impact_revisions,6.547720698968362e-9,x_servs_world,2020-09-01
2020-09-29,impact_revisions,-0.03700828396391298,x_servs_world,2020-09-01
2020-10-06,impact_revisions,-0.1911162234593727,x_servs_world,2020-09-01
2020-10-13,impact_revisions,-0.22926452337992537,x_servs_world,2020-09-01
2020-10-20,impact_revisions,0.08896116404907978,x_servs_world,2020-09-01
2020-10-27,impact_revisions,-0.870260798473782,x_servs_world,2020-09-01
2020-11-03,impact_revisions,-8.123571719004241e-4,x_servs_world,2020-09-01
2020-11-10,impact_revisions,-0.12754220795128807,x_servs_world,2020-09-01
2020-11-17,impact_revisions,0.03794522427705629,x_servs_world,2020-09-01
2020-11-24,impact_revisions,0,x_servs_world,2020-09-01
2020-12-01,impact_revisions,0.03230485999210081,x_servs_world,2020-09-01
2020-07-01,x_nl,3.048999224941084e-9,x_servs_world,2020-09-01
2020-08-07,x_nl,7.508374367847892e-7,x_servs_world,2020-09-01
2020-08-16,x_nl,7.403786343774374e-7,x_servs_world,2020-09-01
2020-08-25,x_nl,NA,x_servs_world,2020-09-01
2020-09-01,x_nl,NA,x_servs_world,2020-09-01
2020-09-08,x_nl,NA,x_servs_world,2020-09-01
2020-09-15,x_nl,NA,x_servs_world,2020-09-01
2020-09-22,x_nl,-4.066999385545894e-7,x_servs_world,2020-09-01
2020-09-29,x_nl,NA,x_servs_world,2020-09-01
2020-10-06,x_nl,NA,x_servs_world,2020-09-01
2020-10-13,x_nl,NA,x_servs_world,2020-09-01
2020-10-20,x_nl,-4.909627538776753e-7,x_servs_world,2020-09-01
2020-10-27,x_nl,NA,x_servs_world,2020-09-01
2020-11-03,x_nl,NA,x_servs_world,2020-09-01
2020-11-10,x_nl,NA,x_servs_world,2020-09-01
2020-11-17,x_nl,-1.4152064334728842e-7,x_servs_world,2020-09-01
2020-11-24,x_nl,NA,x_servs_world,2020-09-01
2020-12-01,x_nl,NA,x_servs_world,2020-09-01
2020-07-01,x_servs_us,-1.2824174858776297e-6,x_servs_world,2020-09-01
2020-08-07,x_servs_us,8.775438581770379e-7,x_servs_world,2020-09-01
2020-08-16,x_servs_us,NA,x_servs_world,2020-09-01
2020-08-25,x_servs_us,NA,x_servs_world,2020-09-01
2020-09-01,x_servs_us,NA,x_servs_world,2020-09-01
2020-09-08,x_servs_us,-7.200527525872231e-7,x_servs_world,2020-09-01
2020-09-15,x_servs_us,NA,x_servs_world,2020-09-01
2020-09-22,x_servs_us,NA,x_servs_world,2020-09-01
2020-09-29,x_servs_us,NA,x_servs_world,2020-09-01
2020-10-06,x_servs_us,NA,x_servs_world,2020-09-01
2020-10-13,x_servs_us,-6.093551316878244e-7,x_servs_world,2020-09-01
2020-10-20,x_servs_us,NA,x_servs_world,2020-09-01
2020-10-27,x_servs_us,NA,x_servs_world,2020-09-01
2020-11-03,x_servs_us,NA,x_servs_world,2020-09-01
2020-11-10,x_servs_us,-1.0636526306174369e-7,x_servs_world,2020-09-01
2020-11-17,x_servs_us,NA,x_servs_world,2020-09-01
2020-11-24,x_servs_us,NA,x_servs_world,2020-09-01
2020-12-01,x_servs_us,NA,x_servs_world,2020-09-01
2020-07-01,p_manuf,0.0653081092749795,x_servs_world,2020-09-01
2020-08-07,p_manuf,0.11044736663619888,x_servs_world,2020-09-01
2020-08-16,p_manuf,NA,x_servs_world,2020-09-01
2020-08-25,p_manuf,NA,x_servs_world,2020-09-01
2020-09-01,p_manuf,0.00532792400479955,x_servs_world,2020-09-01
2020-09-08,p_manuf,NA,x_servs_world,2020-09-01
2020-09-15,p_manuf,NA,x_servs_world,2020-09-01
2020-09-22,p_manuf,NA,x_servs_world,2020-09-01
2020-09-29,p_manuf,-0.08125066946313382,x_servs_world,2020-09-01
2020-10-06,p_manuf,NA,x_servs_world,2020-09-01
2020-10-13,p_manuf,NA,x_servs_world,2020-09-01
2020-10-20,p_manuf,NA,x_servs_world,2020-09-01
2020-10-27,p_manuf,-0.0138232836287319,x_servs_world,2020-09-01
2020-11-03,p_manuf,NA,x_servs_world,2020-09-01
2020-11-10,p_manuf,NA,x_servs_world,2020-09-01
2020-11-17,p_manuf,NA,x_servs_world,2020-09-01
2020-11-24,p_manuf,NA,x_servs_world,2020-09-01
2020-12-01,p_manuf,NA,x_servs_world,2020-09-01
2020-07-01,bci_nl,14.041386595191153,x_servs_world,2020-09-01
2020-08-07,bci_nl,4.830572768283812,x_servs_world,2020-09-01
2020-08-16,bci_nl,NA,x_servs_world,2020-09-01
2020-08-25,bci_nl,NA,x_servs_world,2020-09-01
2020-09-01,bci_nl,NA,x_servs_world,2020-09-01
2020-09-08,bci_nl,-0.7100302217883835,x_servs_world,2020-09-01
2020-09-15,bci_nl,NA,x_servs_world,2020-09-01
2020-09-22,bci_nl,NA,x_servs_world,2020-09-01
2020-09-29,bci_nl,NA,x_servs_world,2020-09-01
2020-10-06,bci_nl,NA,x_servs_world,2020-09-01
2020-10-13,bci_nl,-0.14060011031238695,x_servs_world,2020-09-01
2020-10-20,bci_nl,NA,x_servs_world,2020-09-01
2020-10-27,bci_nl,NA,x_servs_world,2020-09-01
2020-11-03,bci_nl,NA,x_servs_world,2020-09-01
2020-11-10,bci_nl,-0.00110240237821704,x_servs_world,2020-09-01
2020-11-17,bci_nl,NA,x_servs_world,2020-09-01
2020-11-24,bci_nl,NA,x_servs_world,2020-09-01
2020-12-01,bci_nl,NA,x_servs_world,2020-09-01
2020-07-01,manuf_orders_us_2,-0.13420326424039872,x_servs_world,2020-09-01
2020-08-07,manuf_orders_us_2,0.8416150092117013,x_servs_world,2020-09-01
2020-08-16,manuf_orders_us_2,NA,x_servs_world,2020-09-01
2020-08-25,manuf_orders_us_2,NA,x_servs_world,2020-09-01
2020-09-01,manuf_orders_us_2,NA,x_servs_world,2020-09-01
2020-09-08,manuf_orders_us_2,-0.08927068675104606,x_servs_world,2020-09-01
2020-09-15,manuf_orders_us_2,NA,x_servs_world,2020-09-01
2020-09-22,manuf_orders_us_2,NA,x_servs_world,2020-09-01
2020-09-29,manuf_orders_us_2,NA,x_servs_world,2020-09-01
2020-10-06,manuf_orders_us_2,-0.39326666620640577,x_servs_world,2020-09-01
2020-10-13,manuf_orders_us_2,NA,x_servs_world,2020-09-01
2020-10-20,manuf_orders_us_2,NA,x_servs_world,2020-09-01
2020-10-27,manuf_orders_us_2,NA,x_servs_world,2020-09-01
2020-11-03,manuf_orders_us_2,NA,x_servs_world,2020-09-01
2020-11-10,manuf_orders_us_2,-0.10862527764191736,x_servs_world,2020-09-01
2020-11-17,manuf_orders_us_2,NA,x_servs_world,2020-09-01
2020-11-24,manuf_orders_us_2,NA,x_servs_world,2020-09-01
2020-12-01,manuf_orders_us_2,NA,x_servs_world,2020-09-01
2020-07-01,rti_val_fr,-0.7275670051382719,x_servs_world,2020-09-01
2020-08-07,rti_val_fr,0.9136052731127032,x_servs_world,2020-09-01
2020-08-16,rti_val_fr,NA,x_servs_world,2020-09-01
2020-08-25,rti_val_fr,NA,x_servs_world,2020-09-01
2020-09-01,rti_val_fr,0.23973075200766264,x_servs_world,2020-09-01
2020-09-08,rti_val_fr,NA,x_servs_world,2020-09-01
2020-09-15,rti_val_fr,NA,x_servs_world,2020-09-01
2020-09-22,rti_val_fr,NA,x_servs_world,2020-09-01
2020-09-29,rti_val_fr,NA,x_servs_world,2020-09-01
2020-10-06,rti_val_fr,0.03745943079032709,x_servs_world,2020-09-01
2020-10-13,rti_val_fr,NA,x_servs_world,2020-09-01
2020-10-20,rti_val_fr,NA,x_servs_world,2020-09-01
2020-10-27,rti_val_fr,NA,x_servs_world,2020-09-01
2020-11-03,rti_val_fr,-0.11274599205932916,x_servs_world,2020-09-01
2020-11-10,rti_val_fr,NA,x_servs_world,2020-09-01
2020-11-17,rti_val_fr,NA,x_servs_world,2020-09-01
2020-11-24,rti_val_fr,NA,x_servs_world,2020-09-01
2020-12-01,rti_val_fr,-0.00255343077665487,x_servs_world,2020-09-01
2020-07-01,ipi_jp,-9.499561192424e-8,x_servs_world,2020-09-01
2020-08-07,ipi_jp,9.263408937526928e-7,x_servs_world,2020-09-01
2020-08-16,ipi_jp,NA,x_servs_world,2020-09-01
2020-08-25,ipi_jp,NA,x_servs_world,2020-09-01
2020-09-01,ipi_jp,1.7439194778174718e-7,x_servs_world,2020-09-01
2020-09-08,ipi_jp,NA,x_servs_world,2020-09-01
2020-09-15,ipi_jp,NA,x_servs_world,2020-09-01
2020-09-22,ipi_jp,NA,x_servs_world,2020-09-01
2020-09-29,ipi_jp,NA,x_servs_world,2020-09-01
2020-10-06,ipi_jp,-4.362613011885818e-7,x_servs_world,2020-09-01
2020-10-13,ipi_jp,NA,x_servs_world,2020-09-01
2020-10-20,ipi_jp,NA,x_servs_world,2020-09-01
2020-10-27,ipi_jp,NA,x_servs_world,2020-09-01
2020-11-03,ipi_jp,-1.800750429189193e-8,x_servs_world,2020-09-01
2020-11-10,ipi_jp,NA,x_servs_world,2020-09-01
2020-11-17,ipi_jp,NA,x_servs_world,2020-09-01
2020-11-24,ipi_jp,NA,x_servs_world,2020-09-01
2020-12-01,ipi_jp,4.909209247371391e-8,x_servs_world,2020-09-01
2020-07-01,manuf_emp_fut_it,1.974103060895961,x_servs_world,2020-09-01
2020-08-07,manuf_emp_fut_it,0.6636637761310604,x_servs_world,2020-09-01
2020-08-16,manuf_emp_fut_it,NA,x_servs_world,2020-09-01
2020-08-25,manuf_emp_fut_it,NA,x_servs_world,2020-09-01
2020-09-01,manuf_emp_fut_it,-0.2816659694538421,x_servs_world,2020-09-01
2020-09-08,manuf_emp_fut_it,NA,x_servs_world,2020-09-01
2020-09-15,manuf_emp_fut_it,NA,x_servs_world,2020-09-01
2020-09-22,manuf_emp_fut_it,NA,x_servs_world,2020-09-01
2020-09-29,manuf_emp_fut_it,NA,x_servs_world,2020-09-01
2020-10-06,manuf_emp_fut_it,-0.38031182251719825,x_servs_world,2020-09-01
2020-10-13,manuf_emp_fut_it,NA,x_servs_world,2020-09-01
2020-10-20,manuf_emp_fut_it,NA,x_servs_world,2020-09-01
2020-10-27,manuf_emp_fut_it,NA,x_servs_world,2020-09-01
2020-11-03,manuf_emp_fut_it,-0.17925690177955295,x_servs_world,2020-09-01
2020-11-10,manuf_emp_fut_it,NA,x_servs_world,2020-09-01
2020-11-17,manuf_emp_fut_it,NA,x_servs_world,2020-09-01
2020-11-24,manuf_emp_fut_it,NA,x_servs_world,2020-09-01
2020-12-01,manuf_emp_fut_it,-0.03737487250327639,x_servs_world,2020-09-01
2020-07-01,ipi_eu27,-1.4201748715608349,x_servs_world,2020-09-01
2020-08-07,ipi_eu27,1.0365115953616826,x_servs_world,2020-09-01
2020-08-16,ipi_eu27,2.1713592895039877,x_servs_world,2020-09-01
2020-08-25,ipi_eu27,NA,x_servs_world,2020-09-01
2020-09-01,ipi_eu27,NA,x_servs_world,2020-09-01
2020-09-08,ipi_eu27,NA,x_servs_world,2020-09-01
2020-09-15,ipi_eu27,0.26135552649533683,x_servs_world,2020-09-01
2020-09-22,ipi_eu27,NA,x_servs_world,2020-09-01
2020-09-29,ipi_eu27,NA,x_servs_world,2020-09-01
2020-10-06,ipi_eu27,NA,x_servs_world,2020-09-01
2020-10-13,ipi_eu27,NA,x_servs_world,2020-09-01
2020-10-20,ipi_eu27,-0.3013206454669948,x_servs_world,2020-09-01
2020-10-27,ipi_eu27,NA,x_servs_world,2020-09-01
2020-11-03,ipi_eu27,NA,x_servs_world,2020-09-01
2020-11-10,ipi_eu27,NA,x_servs_world,2020-09-01
2020-11-17,ipi_eu27,-0.19043223044041083,x_servs_world,2020-09-01
2020-11-24,ipi_eu27,NA,x_servs_world,2020-09-01
2020-12-01,ipi_eu27,NA,x_servs_world,2020-09-01
2020-07-01,x_vol_ez,-1.0700721381054026,x_servs_world,2020-09-01
2020-08-07,x_vol_ez,0.6094283797113089,x_servs_world,2020-09-01
2020-08-16,x_vol_ez,NA,x_servs_world,2020-09-01
2020-08-25,x_vol_ez,NA,x_servs_world,2020-09-01
2020-09-01,x_vol_ez,0.7152896705596844,x_servs_world,2020-09-01
2020-09-08,x_vol_ez,NA,x_servs_world,2020-09-01
2020-09-15,x_vol_ez,NA,x_servs_world,2020-09-01
2020-09-22,x_vol_ez,NA,x_servs_world,2020-09-01
2020-09-29,x_vol_ez,0.22240732692960816,x_servs_world,2020-09-01
2020-10-06,x_vol_ez,NA,x_servs_world,2020-09-01
2020-10-13,x_vol_ez,NA,x_servs_world,2020-09-01
2020-10-20,x_vol_ez,NA,x_servs_world,2020-09-01
2020-10-27,x_vol_ez,NA,x_servs_world,2020-09-01
2020-11-03,x_vol_ez,-0.02856996952686925,x_servs_world,2020-09-01
2020-11-10,x_vol_ez,NA,x_servs_world,2020-09-01
2020-11-17,x_vol_ez,NA,x_servs_world,2020-09-01
2020-11-24,x_vol_ez,NA,x_servs_world,2020-09-01
2020-12-01,x_vol_ez,-0.00531882911101568,x_servs_world,2020-09-01
2020-07-01,manuf_orders_it,-0.3720679399841587,x_servs_world,2020-09-01
