Unnamed: 0,date_forecast,series,value,target,target_period
66.0,2020-07-01,rti_vol_br,-0.0010326940118893,gdp_world,2020-12-01
67.0,2020-07-01,x_ca,-0.0034847999999591,gdp_world,2020-12-01
68.0,2020-07-01,x_uv_world,7.533185127658874e-05,gdp_world,2020-12-01
69.0,2020-07-01,manuf_shipments_us,-0.0029435519148917,gdp_world,2020-12-01
70.0,2020-07-01,rti_val_fr,-0.0008422213414928,gdp_world,2020-12-01
71.0,2020-07-01,manuf_orders_nl,-0.003169412006851,gdp_world,2020-12-01
72.0,2020-07-01,export_orders_de,-0.0005055888543919,gdp_world,2020-12-01
73.0,2020-07-01,manuf_ba_conf_de,0.0002240167480754,gdp_world,2020-12-01
74.0,2020-07-01,bci_de,1.2375725652514044e-05,gdp_world,2020-12-01
75.0,2020-07-01,cci_kr,-0.0001856562483368,gdp_world,2020-12-01
76.0,2020-07-01,rti_vol_ca,-0.000413341976746,gdp_world,2020-12-01
77.0,2020-07-01,rti_vol_uk,0.000379756286597,gdp_world,2020-12-01
78.0,2020-07-01,rti_val_it,-0.0021608302078977,gdp_world,2020-12-01
79.0,2020-07-01,x_servs_ez,-0.0015257637104131,gdp_world,2020-12-01
80.0,2020-07-01,x_de,-0.0047237909306773,gdp_world,2020-12-01
81.0,2020-07-01,mar_freight_nl,0.0001408962819351,gdp_world,2020-12-01
82.0,2020-07-01,impact_revisions,0.0002465494578949,gdp_world,2020-12-01
83.0,2020-07-01,forecast,-0.0111687267199158,gdp_world,2020-12-01
84.0,2020-08-07,ipi_jp,0.0005592567399013,gdp_world,2020-12-01
85.0,2020-08-07,manuf_orders_de,-0.0003429042759028,gdp_world,2020-12-01
86.0,2020-08-07,pmi_manuf_us,-0.0019632195535227,gdp_world,2020-12-01
87.0,2020-08-07,rti_vol_br,0.0004907039110749,gdp_world,2020-12-01
88.0,2020-08-07,fc_gdp_uk,-0.0023156445468215,gdp_world,2020-12-01
89.0,2020-08-07,x_ca,0.0021861664538127,gdp_world,2020-12-01
90.0,2020-08-07,x_uv_world,-0.0006723787991191,gdp_world,2020-12-01
91.0,2020-08-07,manuf_shipments_us,0.0001085096173895,gdp_world,2020-12-01
92.0,2020-08-07,rti_val_fr,0.0002153376535246,gdp_world,2020-12-01
93.0,2020-08-07,manuf_orders_nl,-0.0008524856767563,gdp_world,2020-12-01
94.0,2020-08-07,export_orders_de,-0.0001701007364586,gdp_world,2020-12-01
95.0,2020-08-07,manuf_ba_conf_de,0.0001360276504977,gdp_world,2020-12-01
96.0,2020-08-07,bci_de,-6.243648916592352e-06,gdp_world,2020-12-01
97.0,2020-08-07,cci_kr,0.0001184479824172,gdp_world,2020-12-01
98.0,2020-08-07,rti_vol_ca,-0.0008389707459343,gdp_world,2020-12-01
99.0,2020-08-07,rti_vol_uk,0.000121005158268,gdp_world,2020-12-01
100.0,2020-08-07,rti_val_it,0.0008812264282602,gdp_world,2020-12-01
101.0,2020-08-07,x_servs_ez,-0.0001385564336368,gdp_world,2020-12-01
102.0,2020-08-07,x_de,-1.3662389744580915e-05,gdp_world,2020-12-01
103.0,2020-08-07,fc_x_de,-0.0007789467213784,gdp_world,2020-12-01
104.0,2020-08-07,impact_revisions,0.0,gdp_world,2020-12-01
105.0,2020-08-07,forecast,-0.0144451586529612,gdp_world,2020-12-01
106.0,2020-08-16,rti_vol_uk,0.000557119442187,gdp_world,2020-12-01
107.0,2020-08-16,x_de,-0.006134703154638,gdp_world,2020-12-01
108.0,2020-08-16,impact_revisions,-3.052138824028605e-05,gdp_world,2020-12-01
109.0,2020-08-16,forecast,-0.0200532637536525,gdp_world,2020-12-01
110.0,2020-08-25,x_servs_ez,0.0003013610839843,gdp_world,2020-12-01
111.0,2020-08-25,impact_revisions,-3.625825047492981e-05,gdp_world,2020-12-01
112.0,2020-08-25,forecast,-0.0197881609201431,gdp_world,2020-12-01
113.0,2020-09-01,ipi_jp,-0.0005090519331696,gdp_world,2020-12-01
114.0,2020-09-01,manuf_orders_de,-0.0005454510597133,gdp_world,2020-12-01
115.0,2020-09-01,rti_vol_br,-0.0002946173267083,gdp_world,2020-12-01
116.0,2020-09-01,fc_gdp_uk,0.0013798958487404,gdp_world,2020-12-01
117.0,2020-09-01,x_uv_world,-9.5565072312052e-05,gdp_world,2020-12-01
118.0,2020-09-01,rti_val_fr,0.0014457101603731,gdp_world,2020-12-01
119.0,2020-09-01,manuf_orders_nl,-0.0003282109691491,gdp_world,2020-12-01
120.0,2020-09-01,export_orders_de,-0.0006673155157988,gdp_world,2020-12-01
121.0,2020-09-01,manuf_ba_conf_de,-0.0001524433307218,gdp_world,2020-12-01
122.0,2020-09-01,rti_vol_ca,-6.973657686718168e-05,gdp_world,2020-12-01
123.0,2020-09-01,rti_vol_uk,-0.0004089980862929,gdp_world,2020-12-01
124.0,2020-09-01,fc_x_de,-0.0007739654076144,gdp_world,2020-12-01
125.0,2020-09-01,impact_revisions,-0.0001400937881596,gdp_world,2020-12-01
126.0,2020-09-01,forecast,-0.0209480039775371,gdp_world,2020-12-01
127.0,2020-09-08,pmi_manuf_us,-3.054140845348522e-05,gdp_world,2020-12-01
128.0,2020-09-08,x_ca,-0.0020270101597652,gdp_world,2020-12-01
129.0,2020-09-08,manuf_shipments_us,-0.0003714368732525,gdp_world,2020-12-01
130.0,2020-09-08,bci_de,-8.506440667804676e-05,gdp_world,2020-12-01
131.0,2020-09-08,cci_kr,0.000107850751471,gdp_world,2020-12-01
132.0,2020-09-08,impact_revisions,-4.176997747273264e-05,gdp_world,2020-12-01
133.0,2020-09-08,forecast,-0.0233959760516881,gdp_world,2020-12-01
134.0,2020-09-15,rti_val_it,-0.000384031724038,gdp_world,2020-12-01
135.0,2020-09-15,mar_freight_nl,-0.0008244483710051,gdp_world,2020-12-01
136.0,2020-09-15,impact_revisions,-1.775322340491805e-05,gdp_world,2020-12-01
137.0,2020-09-15,forecast,-0.0246222093701362,gdp_world,2020-12-01
138.0,2020-09-22,x_servs_ez,-2.194856816952075e-05,gdp_world,2020-12-01
139.0,2020-09-22,x_de,-0.000472964650479,gdp_world,2020-12-01
140.0,2020-09-22,impact_revisions,-3.915743705493634e-05,gdp_world,2020-12-01
141.0,2020-09-22,forecast,-0.0251562800258398,gdp_world,2020-12-01
142.0,2020-09-29,rti_vol_br,-0.0009540099297986,gdp_world,2020-12-01
143.0,2020-09-29,x_uv_world,-8.273066719300206e-05,gdp_world,2020-12-01
144.0,2020-09-29,rti_vol_ca,0.0011959945671593,gdp_world,2020-12-01
145.0,2020-09-29,rti_vol_uk,-8.232450125934933e-05,gdp_world,2020-12-01
146.0,2020-09-29,impact_revisions,-9.482948879241504e-05,gdp_world,2020-12-01
