date_forecast,series,value,target,target_period
2020-07-01,serv_emp_fut_nl,-0.00043698773129606516,x_world,2020-06-01
2020-07-01,x_servs_us,-0.008135455962854967,x_world,2020-06-01
2020-07-01,manuf_ba_conf_it,-0.003309535661485502,x_world,2020-06-01
2020-07-01,p_manuf,-0.0038149170092199175,x_world,2020-06-01
2020-07-01,container_hk,0.00028786590858796365,x_world,2020-06-01
2020-07-01,x_ru,-0.021648969529766394,x_world,2020-06-01
2020-07-01,ipi_jp,-0.004737204285299926,x_world,2020-06-01
2020-07-01,bci_br,-0.0004741358587986965,x_world,2020-06-01
2020-07-01,manuf_emp_fut_it,0.0005374288256058567,x_world,2020-06-01
2020-07-01,x_in,0.07380078624077369,x_world,2020-06-01
2020-07-01,x_us,-0.028208501194149416,x_world,2020-06-01
2020-07-01,impact_revisions,1.1468441780820974e-05,x_world,2020-06-01
2020-07-01,forecast,-0.14742623269557953,x_world,2020-06-01
2020-08-07,bci_nl,0.00022120894905750728,x_world,2020-06-01
2020-08-07,constr_ca,-0.0009426078908376575,x_world,2020-06-01
2020-08-07,manuf_ba_conf_de,0.000971794834467553,x_world,2020-06-01
2020-08-07,export_orders_fr,-0.001965830922371289,x_world,2020-06-01
2020-08-07,x_vol_world2,-8.209454763254125e-05,x_world,2020-06-01
2020-08-07,manuf_ba_conf_pl,0.0007264640299358537,x_world,2020-06-01
2020-08-07,fc_gdp_uk,-0.002344734620989289,x_world,2020-06-01
2020-08-07,x_vol_afr,-0.028383625663339733,x_world,2020-06-01
2020-08-07,fc_x_us,-0.00642767209366929,x_world,2020-06-01
2020-08-07,ipi_de,0.0064629521879023336,x_world,2020-06-01
2020-08-07,ipi_it,0.021565716109436712,x_world,2020-06-01
2020-08-07,serv_emp_fut_nl,-0.00032341340114982195,x_world,2020-06-01
2020-08-07,x_servs_us,-0.0015441748707558912,x_world,2020-06-01
2020-08-07,manuf_ba_conf_it,0.0018341135556291575,x_world,2020-06-01
2020-08-07,fc_gdp_oecd,-0.0022486985435816427,x_world,2020-06-01
2020-08-07,p_manuf,2.3820959148110625e-05,x_world,2020-06-01
2020-08-07,container_hk,0.0031990294401220564,x_world,2020-06-01
2020-08-07,x_ru,-0.010793050917764363,x_world,2020-06-01
2020-08-07,ipi_jp,-0.007341368862509293,x_world,2020-06-01
2020-08-07,fc_x_de,-0.004402012951795483,x_world,2020-06-01
2020-08-07,bci_br,0.0009609124173409425,x_world,2020-06-01
2020-08-07,manuf_emp_fut_it,5.0400134618634055e-05,x_world,2020-06-01
2020-08-07,x_in,0.015810271482927102,x_world,2020-06-01
2020-08-07,x_us,0.008365945927510292,x_world,2020-06-01
2020-08-07,impact_revisions,0.0002498943988106005,x_world,2020-06-01
2020-08-07,forecast,-0.15378299355506897,x_world,2020-06-01
2020-08-16,ipi_de,0.0038623808120332877,x_world,2020-06-01
2020-08-16,ipi_it,0.0013434414181249734,x_world,2020-06-01
2020-08-16,impact_revisions,-0.00027204775887530215,x_world,2020-06-01
2020-08-16,forecast,-0.148849219083786,x_world,2020-06-01
2020-08-25,container_hk,0.0,x_world,2020-06-01
2020-08-25,x_ru,0.0050343722105026245,x_world,2020-06-01
2020-08-25,x_in,0.0,x_world,2020-06-01
2020-08-25,impact_revisions,0.0005354136228561401,x_world,2020-06-01
2020-08-25,forecast,-0.14327943325042725,x_world,2020-06-01
2020-09-01,constr_ca,0.004700938326757785,x_world,2020-06-01
2020-09-01,manuf_ba_conf_de,0.0,x_world,2020-06-01
2020-09-01,export_orders_fr,0.0,x_world,2020-06-01
2020-09-01,manuf_ba_conf_pl,0.0,x_world,2020-06-01
2020-09-01,fc_gdp_uk,0.0,x_world,2020-06-01
2020-09-01,x_vol_afr,-0.000745679821509989,x_world,2020-06-01
2020-09-01,fc_x_us,0.0,x_world,2020-06-01
2020-09-01,serv_emp_fut_nl,0.0,x_world,2020-06-01
2020-09-01,manuf_ba_conf_it,0.0,x_world,2020-06-01
2020-09-01,fc_gdp_oecd,0.0,x_world,2020-06-01
2020-09-01,p_manuf,0.0013684576423662856,x_world,2020-06-01
2020-09-01,ipi_jp,0.0,x_world,2020-06-01
2020-09-01,fc_x_de,0.0,x_world,2020-06-01
2020-09-01,manuf_emp_fut_it,0.0,x_world,2020-06-01
2020-09-01,impact_revisions,1.1033670234124594e-05,x_world,2020-06-01
2020-09-01,forecast,-0.13794468343257904,x_world,2020-06-01
2020-06-01,bci_nl,0.00024293436548118114,x_world,2020-09-01
2020-06-01,constr_ca,-0.00011774783479408149,x_world,2020-09-01
2020-06-01,manuf_ba_conf_de,-0.0001778490181499391,x_world,2020-09-01
2020-06-01,export_orders_fr,-0.0005799854151921767,x_world,2020-09-01
2020-06-01,manuf_ba_conf_pl,0.0014718883665362254,x_world,2020-09-01
2020-06-01,x_vol_afr,-0.0011440161027753452,x_world,2020-09-01
2020-06-01,ipi_de,-0.0015422074912582043,x_world,2020-09-01
2020-06-01,ipi_it,0.009708497314435153,x_world,2020-09-01
2020-06-01,serv_emp_fut_nl,0.007701312258290272,x_world,2020-09-01
2020-06-01,x_servs_us,-0.003440548851763728,x_world,2020-09-01
2020-06-01,manuf_ba_conf_it,0.0016051661268877547,x_world,2020-09-01
2020-06-01,p_manuf,0.00032323730643222647,x_world,2020-09-01
2020-06-01,container_hk,0.0008141231589854201,x_world,2020-09-01
2020-06-01,x_ru,-0.0018571039996347135,x_world,2020-09-01
2020-06-01,ipi_jp,0.0016244872587991616,x_world,2020-09-01
2020-06-01,bci_br,-0.0003063217652799959,x_world,2020-09-01
2020-06-01,manuf_emp_fut_it,0.0004512336989565058,x_world,2020-09-01
2020-06-01,x_in,-0.02207702502295517,x_world,2020-09-01
2020-06-01,x_us,0.0008164914247948621,x_world,2020-09-01
2020-06-01,impact_revisions,1.9608880709660515e-06,x_world,2020-09-01
2020-06-01,forecast,0.001470453105866909,x_world,2020-09-01
2020-07-01,bci_nl,-1.1246708168224644e-06,x_world,2020-09-01
2020-07-01,constr_ca,0.0007367394463310981,x_world,2020-09-01
2020-07-01,manuf_ba_conf_de,0.00028722567684266997,x_world,2020-09-01
2020-07-01,export_orders_fr,1.9508273117561187e-05,x_world,2020-09-01
2020-07-01,manuf_ba_conf_pl,0.00013440388127545477,x_world,2020-09-01
2020-07-01,x_vol_afr,-0.00010118606152300009,x_world,2020-09-01
2020-07-01,ipi_de,-0.0017396446319044349,x_world,2020-09-01
2020-07-01,ipi_it,-0.0016336282045342685,x_world,2020-09-01
2020-07-01,serv_emp_fut_nl,-0.0007705176952702407,x_world,2020-09-01
2020-07-01,x_servs_us,-0.0022243320046335547,x_world,2020-09-01
2020-07-01,manuf_ba_conf_it,0.00019952041534775203,x_world,2020-09-01
2020-07-01,p_manuf,-0.0007937316634181457,x_world,2020-09-01
2020-07-01,container_hk,-7.557406644702275e-05,x_world,2020-09-01
2020-07-01,x_ru,-0.002004266331550697,x_world,2020-09-01
2020-07-01,ipi_jp,0.0005266013759838527,x_world,2020-09-01
2020-07-01,bci_br,-0.00018016082752461823,x_world,2020-09-01
2020-07-01,manuf_emp_fut_it,0.0001653837967246051,x_world,2020-09-01
2020-07-01,x_in,0.04507190591874887,x_world,2020-09-01
2020-07-01,x_us,-0.0016708185903583468,x_world,2020-09-01
2020-07-01,impact_revisions,-1.30111546509726e-06,x_world,2020-09-01
2020-07-01,forecast,0.037415456026792526,x_world,2020-09-01
2020-08-07,bci_nl,0.00032047401972089837,x_world,2020-09-01
2020-08-07,constr_ca,0.004605833333242171,x_world,2020-09-01
2020-08-07,manuf_ba_conf_de,0.0015253016360189775,x_world,2020-09-01
2020-08-07,export_orders_fr,-0.0007482918164810346,x_world,2020-09-01
2020-08-07,x_vol_world2,0.00028509869495817376,x_world,2020-09-01
2020-08-07,manuf_ba_conf_pl,0.0011618133470059533,x_world,2020-09-01
2020-08-07,fc_gdp_uk,-0.0010182897573260152,x_world,2020-09-01
2020-08-07,x_vol_afr,-0.0010644629331481735,x_world,2020-09-01
2020-08-07,fc_x_us,-0.0025297896288329342,x_world,2020-09-01
2020-08-07,ipi_de,0.003274007341564955,x_world,2020-09-01
2020-08-07,ipi_it,0.009126442615778066,x_world,2020-09-01
2020-08-07,serv_emp_fut_nl,-0.003213139345879958,x_world,2020-09-01
2020-08-07,x_servs_us,-0.0004690976197098376,x_world,2020-09-01
2020-08-07,manuf_ba_conf_it,0.0002561666538419875,x_world,2020-09-01
2020-08-07,fc_gdp_oecd,-0.0004937931833768679,x_world,2020-09-01
2020-08-07,p_manuf,1.077570919123262e-05,x_world,2020-09-01
2020-08-07,container_hk,0.00042692474140935597,x_world,2020-09-01
2020-08-07,x_ru,-0.0036233912605338385,x_world,2020-09-01
2020-08-07,ipi_jp,-0.0007193523947421146,x_world,2020-09-01
2020-08-07,fc_x_de,-0.0006320765309158641,x_world,2020-09-01
2020-08-07,bci_br,0.0017190798858928217,x_world,2020-09-01
2020-08-07,manuf_emp_fut_it,1.5130276604127995e-06,x_world,2020-09-01
2020-08-07,x_in,0.01581722068444634,x_world,2020-09-01
2020-08-07,x_us,0.00650346524430917,x_world,2020-09-01
2020-08-07,impact_revisions,0.00013247848775892461,x_world,2020-09-01
2020-08-07,forecast,0.06807036697864532,x_world,2020-09-01
2020-08-16,ipi_de,0.0032767488350345132,x_world,2020-09-01
2020-08-16,ipi_it,0.0018396721967091237,x_world,2020-09-01
2020-08-16,impact_revisions,-0.00026415591219102445,x_world,2020-09-01
2020-08-16,forecast,0.07292263209819794,x_world,2020-09-01
2020-08-25,container_hk,-5.420444444064993e-05,x_world,2020-09-01
2020-08-25,x_ru,0.0058910555200249026,x_world,2020-09-01
2020-08-25,x_in,0.010796494427656402,x_world,2020-09-01
2020-08-25,impact_revisions,-0.0002753648346958838,x_world,2020-09-01
2020-08-25,forecast,0.0892806127667427,x_world,2020-09-01
2020-09-01,constr_ca,0.00392140827854841,x_world,2020-09-01
2020-09-01,manuf_ba_conf_de,0.0008291314606062404,x_world,2020-09-01
2020-09-01,export_orders_fr,0.0016554418457948726,x_world,2020-09-01
2020-09-01,manuf_ba_conf_pl,0.00021379667534838318,x_world,2020-09-01
2020-09-01,fc_gdp_uk,0.00040690042216439136,x_world,2020-09-01
2020-09-01,x_vol_afr,-0.0005369421667497918,x_world,2020-09-01
2020-09-01,fc_x_us,0.0006085052112575887,x_world,2020-09-01
2020-09-01,serv_emp_fut_nl,5.705681756149012e-05,x_world,2020-09-01
2020-09-01,manuf_ba_conf_it,0.00013082075468731372,x_world,2020-09-01
2020-09-01,fc_gdp_oecd,0.0005264671280007643,x_world,2020-09-01
2020-09-01,p_manuf,0.0022516265963144354,x_world,2020-09-01
2020-09-01,ipi_jp,0.002878260809652471,x_world,2020-09-01
2020-09-01,fc_x_de,0.0012730688970334389,x_world,2020-09-01
2020-09-01,manuf_emp_fut_it,0.00024529742364419525,x_world,2020-09-01
2020-09-01,impact_revisions,-0.0002552279116423709,x_world,2020-09-01
2020-09-01,forecast,0.10348622500896454,x_world,2020-09-01
2020-09-08,bci_nl,0.0003162779341077526,x_world,2020-09-01
2020-09-08,x_servs_us,6.943524114710653e-05,x_world,2020-09-01
2020-09-08,bci_br,0.0013421259398067773,x_world,2020-09-01
2020-09-08,x_us,0.010644066293961474,x_world,2020-09-01
2020-09-08,impact_revisions,-0.00020393755309278133,x_world,2020-09-01
